playerID;stint;minutes;rebounds;assists;steals;blocks;turnovers;careerDuration;pos;height;weight;college;birthDate;birthState;birthCountry;ethnicity;target
mayse01;1.0;467.0;120.25;28.75;13.25;11.75;33.5;4;F;81.0;266.0;North Carolina;1984-04-04;IL;USA;B;0.0
maystr01;1.0;988.0;77.67;108.67;34.0;4.67;71.0;3;G;74.0;185.0;Texas;1968-06-19;FL;USA;B;0.0
mbahlu01;1.0;1770.25;383.5;66.25;64.75;33.5;71.5;4;F;80.0;230.0;UCLA;1986-09-09;;CMR;B;0.0
mbengdj01;1.12;195.5;43.88;5.12;4.62;17.62;10.88;8;C;84.0;245.0;none;1980-12-30;;CON;B;0.0
mcadobo01;1.18;1666.29;473.41;114.76;44.18;67.47;71.94;17;C-F;81.0;210.0;North Carolina;1951-09-25;NC;USA;B;1.0
mccanbo01;1.0;595.0;116.75;26.0;20.0;19.75;33.5;5;F;78.0;244.0;Morehead State;1964-04-22;NJ;USA;B;0.0
mccanbr01;1.0;162.0;24.5;32.0;0.0;0.0;0.0;3;G;74.0;178.0;St. Bonaventure;1935-07-05;NY;USA;W;0.0
mccanra01;1.2;1008.0;101.4;66.2;36.6;12.2;72.2;5;G;76.0;207.0;North Carolina;1984-09-25;NC;USA;B;0.0
mccaran01;1.0;586.5;47.0;86.0;18.5;0.0;12.0;3;G;75.0;190.0;UCLA;1953-08-25;PA;USA;B;0.0
mccarjo01;0.86;1321.14;168.71;172.86;0.0;0.0;0.0;7;G;73.0;185.0;Canisius;1934-04-25;NY;USA;W;0.0
mccarwa01;1.09;943.09;141.27;60.91;34.55;15.73;47.27;11;F;82.0;230.0;Kentucky;1974-02-01;IN;USA;B;0.0
mccarwi01;1.0;947.33;82.67;101.33;0.0;0.0;0.0;3;G;75.0;170.0;Drake;1946-07-26;IN;USA;B;0.0
mccasam01;1.0;242.0;53.25;9.0;6.0;9.0;13.0;4;F-C;83.0;235.0;Marquette;1973-10-28;IL;USA;B;0.0
mcclate01;1.2;1268.3;162.7;190.9;82.1;8.2;104.5;10;G;73.0;180.0;Tennessee State;1946-08-30;TN;USA;B;0.0
mccloge01;1.08;1340.69;180.15;136.08;45.62;14.62;82.31;13;G-F;78.0;205.0;Florida State;1967-05-27;FL;USA;B;0.0
mccolgr01;0.5;1341.5;224.5;50.0;0.0;0.0;0.0;3;F-C;76.0;195.0;Western Illinois;0000-00-00;;;B;0.0
mccorti01;1.11;1154.44;262.89;54.56;15.44;20.78;68.78;9;C;83.0;240.0;Michigan;1962-03-10;MI;USA;W;0.0
mccoyje01;1.0;544.43;131.0;19.29;10.71;27.57;34.86;8;C;82.0;245.0;UCLA;1977-12-06;CA;USA;B;0.0
mccrapa01;1.0;145.67;24.33;11.0;2.0;0.0;0.0;3;G;76.0;180.0;Cal State - Northridge;1950-09-11;NY;USA;B;0.0
mccraro01;1.0;2487.6;508.7;275.0;58.5;49.3;141.9;10;F-G;79.0;220.0;Louisville;1961-08-29;NY;USA;B;0.0
mccrasc01;1.0;297.33;63.33;24.67;7.0;8.67;22.67;3;F-G;81.0;215.0;Louisville;1960-02-08;NY;USA;B;0.0
mcdanji01;1.29;748.86;249.71;41.14;3.29;11.29;36.29;7;C-F;83.0;228.0;Western Kentucky;1948-04-02;KY;USA;B;0.0
mcdanxa01;1.08;1938.54;408.69;136.54;60.85;32.0;145.15;13;F;79.0;205.0;Wichita State;1963-06-04;SC;USA;B;1.0
mcdonbe01;1.0;923.0;142.0;59.0;19.25;4.25;37.25;4;F;80.0;210.0;California-Irvine;1962-07-20;CA;USA;B;0.0
mcdongl01;1.0;497.67;71.67;33.0;17.0;8.33;0.0;3;F-G;78.0;190.0;Long Beach State;1952-03-18;IL;USA;B;0.0
mcdonro01;1.0;193.0;65.67;13.33;0.0;0.0;18.0;3;F;78.0;205.0;Whitworth;1945-04-09;FL;USA;W;0.0
mcdowha01;1.14;265.29;66.29;14.0;4.86;4.14;18.71;7;F-C;81.0;214.0;Memphis State;1959-11-13;TN;USA;W;0.0
mcdyean01;1.06;1753.44;477.38;81.25;48.88;68.88;101.25;16;F-C;81.0;220.0;Alabama;1974-09-07;MS;USA;B;0.0
mcelrji01;1.12;1272.25;102.5;182.75;48.0;15.75;76.25;8;G;75.0;190.0;Central Michigan;1953-10-04;AR;USA;B;0.0
mcfarpa01;1.0;659.0;99.33;73.0;25.33;4.0;59.33;3;F-G;77.0;185.0;St. Joseph's (PA);1951-12-07;NJ;USA;W;0.0
mcgeeja01;1.2;1168.2;329.6;21.2;25.0;100.2;60.2;5;C-F;84.0;237.0;Nevada-Reno;1988-01-19;MI;USA;B;0.0
mcgeemi01;1.1;927.1;111.2;62.9;37.1;4.9;63.0;10;G-F;77.0;190.0;Michigan;1959-07-29;TX;USA;B;0.0
mcgilbi01;1.56;566.33;142.89;36.67;0.0;0.0;25.89;9;C-F;81.0;225.0;Utah;1939-09-16;TX;USA;B;0.0
mcginge01;1.08;2348.25;769.42;257.42;120.67;27.67;230.25;12;F-C;80.0;235.0;Indiana;1950-08-12;IN;USA;B;1.0
mcglojo01;1.0;1902.73;175.27;207.27;9.27;1.18;0.0;11;G-F;77.0;205.0;Indiana;1943-06-10;IN;USA;W;0.0
mcgratr01;1.06;1916.19;329.75;260.06;71.0;50.44;126.81;16;G-F;80.0;210.0;none;1979-05-24;FL;USA;B;1.0
mcgriel01;1.75;216.0;64.5;2.5;0.0;0.0;13.25;4;C;81.0;225.0;Creighton;1942-08-21;TX;USA;B;0.0
mcguial01;1.0;741.5;104.5;90.75;0.0;0.0;0.0;4;G-F;74.0;180.0;St. John's (NY);1928-09-07;NY;USA;W;0.0
mcguidi01;1.0;1907.78;272.22;379.89;0.0;0.0;0.0;11;G;72.0;180.0;St. John's (NY);1926-01-25;NY;USA;W;0.0
mcguido01;1.17;827.67;182.0;67.17;23.5;28.83;38.33;6;F;80.0;210.0;Fresno State;1985-10-20;CA;USA;B;0.0
mchalke01;1.0;2316.77;547.85;128.46;26.46;130.0;145.62;13;F-C;82.0;210.0;Minnesota;1957-12-19;MN;USA;W;1.0
mcharma01;1.67;885.83;99.83;106.83;0.0;0.0;109.83;6;G-F;75.0;185.0;North Carolina A&T;1942-08-01;MI;USA;B;0.0
mcilvji01;1.0;846.71;177.57;15.0;19.43;98.71;33.0;7;C;85.0;240.0;Marquette;1972-07-30;WI;USA;W;0.0
mcinnje01;1.08;1327.17;97.42;209.5;30.92;2.58;65.67;12;G;76.0;190.0;North Carolina   ;1974-10-22;NC;USA;B;0.0
mcintke01;1.2;740.0;139.2;34.6;11.2;6.4;0.0;5;F;79.0;225.0;Eastern Michigan;1949-01-21;MI;USA;B;0.0
mckenke01;1.0;576.67;52.83;57.0;30.67;4.17;34.0;6;G-F;77.0;195.0;Creighton;1959-01-08;MN;USA;W;0.0
mckenst01;1.12;934.88;139.62;76.38;0.38;0.0;0.0;8;F-G;77.0;195.0;NYU;1944-10-06;FL;USA;B;0.0
mckeyde01;1.0;1815.27;292.47;150.27;71.47;40.73;114.2;15;F-C;81.0;205.0;Alabama;1966-10-10;MS;USA;B;0.0
mckieaa01;1.13;1277.0;172.47;141.73;60.8;10.93;70.6;15;G;77.0;209.0;Temple;1972-10-02;PA;USA;B;0.0
mckinbi01;1.12;1148.62;84.62;207.62;44.12;5.0;79.62;8;G;72.0;160.0;Northwestern;1955-06-05;IL;USA;B;0.0
mckinho01;1.0;1083.0;175.0;111.0;0.0;0.0;0.0;7;F-C;78.0;185.0;North Carolina;1919-01-01;NC;USA;W;0.0
mclemmc01;1.27;1111.0;287.36;66.64;0.0;0.0;0.0;11;F-C;79.0;230.0;Drake;1942-04-03;TX;USA;B;0.0
mcleoke01;1.2;744.6;53.6;107.2;29.0;5.4;50.0;5;G;74.0;190.0;Bowling Green;1979-11-05;OH;USA;B;0.0
mcleoro01;1.25;532.5;77.0;31.0;10.25;3.5;35.0;4;F;80.0;221.0;Duke;1975-11-17;NJ;USA;B;0.0
mcmahja01;1.11;1580.89;154.44;215.44;0.0;0.0;0.0;9;G;73.0;185.0;St. John's (NY);1928-12-03;NY;USA;W;0.0
mcmilji01;1.0;2247.44;368.78;173.0;48.33;8.89;13.33;9;F;77.0;215.0;Columbia;1948-03-11;NC;USA;B;0.0
mcmilna01;1.0;1705.17;268.5;407.75;128.67;29.67;123.83;12;G-F;77.0;195.0;North Carolina State;1964-08-03;NC;USA;B;0.0
mcmilsh01;1.2;995.4;314.2;46.4;0.0;0.0;0.0;5;F;77.0;205.0;Bradley;1936-03-11;IL;USA;B;0.0
mcmilto01;1.08;1230.83;242.75;65.67;16.5;15.92;57.75;12;F-C;83.0;210.0;Maryland;1952-05-26;PA;USA;W;0.0
mcnamma01;1.12;336.75;102.88;9.62;4.38;4.88;27.88;9;C-F;83.0;235.0;California;1959-06-08;CA;USA;W;0.0
mcneach01;1.0;621.33;164.67;36.67;30.0;10.0;38.67;3;F;79.0;210.0;San Jose State;1961-07-15;CA;USA;B;0.0
mcneibo01;1.33;609.33;59.67;109.0;0.0;0.0;0.0;3;G;73.0;170.0;St. Joseph's (PA);1938-10-22;PA;USA;W;0.0
mcneila01;1.25;636.75;180.0;28.12;22.88;9.75;8.88;8;F-C;81.0;195.0;Marquette;1951-01-31;NC;USA;B;0.0
mcrobjo01;1.0;629.0;152.8;52.6;18.4;21.4;31.4;5;F;82.0;240.0;Duke;1987-02-28;IN;USA;W;0.0
medvest01;1.0;477.14;106.29;19.43;12.57;6.0;22.71;7;F;81.0;207.0;Kiev Institute of Physical Culture;1979-04-04;;UKR;W;0.0
meeksjo01;1.25;1106.25;107.75;42.75;30.25;3.0;28.5;4;G;76.0;208.0;Kentucky;1987-08-21;GA;USA;B;0.0
meelycl01;1.17;1054.83;283.83;66.33;14.67;17.67;0.0;6;F-C;80.0;215.0;Colorado;1947-07-10;MS;USA;B;0.0
mehendi01;1.0;2294.0;282.0;171.0;0.0;0.0;0.0;7;F-C;77.0;195.0;Tennessee;1922-05-20;WV;USA;W;0.0
meinedo01;1.0;1356.4;325.2;86.6;0.0;0.0;0.0;5;F-C;79.0;208.0;Dayton;1930-10-30;OH;USA;W;0.0
melchbi01;1.0;1865.22;142.67;360.78;19.11;2.22;141.22;9;G;73.0;165.0;Villanova;1944-10-19;PA;USA;W;0.0
meminde01;1.0;1425.67;181.0;174.33;40.33;4.67;0.0;6;G;72.0;175.0;Marquette;1948-05-13;SC;USA;B;0.0
mengejo01;1.1;1277.7;122.1;132.7;32.4;2.8;28.0;11;G;74.0;195.0;Auburn;1949-10-16;WI;USA;W;0.0
mensapo01;1.33;84.83;30.0;1.83;2.5;2.33;6.67;6;F;81.0;240.0;George Washington;1983-09-07;;ENG;B;0.0
mercero01;1.2;1340.7;134.2;92.1;45.6;11.3;68.3;10;F-G;79.0;210.0;Kentucky;1976-05-18;TN;USA;B;0.0
meriwjo01;1.09;1346.09;342.18;54.82;28.27;73.64;67.0;11;C-F;82.0;215.0;Southern Illinois;1953-10-26;AL;USA;B;0.0
meschto01;1.0;2345.9;669.8;133.1;0.0;0.0;0.0;10;F;78.0;215.0;St. Mary's (CA);1938-10-26;;CHN;W;0.0
meyerda01;1.0;1867.75;442.75;163.0;68.0;35.75;98.75;4;F-C;80.0;215.0;UCLA;1953-04-21;CA;USA;W;0.0
meyerlo01;1.25;511.0;120.0;19.25;7.75;12.5;33.25;4;C;82.0;257.0;Iowa State;1972-12-30;IA;USA;W;0.0
miasest01;1.0;1879.0;499.5;131.0;0.0;0.0;0.0;8;C-F;77.0;205.0;none;1924-08-08;;;W;0.0
michela01;1.33;299.0;85.33;16.33;13.67;10.67;19.0;3;F;81.0;220.0;Houston;1960-03-24;TX;USA;B;0.0
mihmch01;1.11;972.89;255.78;25.11;14.11;49.33;59.44;9;C;84.0;265.0;Texas;1979-07-16;WI;USA;W;0.0
mikaned01;1.0;926.0;256.0;45.0;0.0;0.0;0.0;10;C-F;80.0;230.0;DePaul;1925-10-20;;;W;0.0
mikange01;1.0;2087.5;802.25;155.5;0.0;0.0;0.0;10;C;82.0;230.0;DePaul;1924-06-18;IL;USA;W;1.0
mikkeve01;1.0;2305.38;660.62;151.38;0.0;0.0;0.0;10;F-C;79.0;225.0;Hamline;1928-10-21;CA;USA;W;1.0
milescj01;1.0;1075.14;123.71;72.86;39.29;14.57;51.29;7;G;78.0;210.0;none;1987-03-18;TX;USA;B;0.0
milesda01;1.12;1466.75;273.75;105.0;48.0;61.88;111.5;8;F;81.0;202.0;none;1981-10-09;IL;USA;B;0.0
milesed01;1.1;1568.1;186.0;122.5;0.0;0.0;0.0;10;G-F;76.0;195.0;Seattle;1940-07-05;AR;USA;B;0.0
milicda01;1.18;785.27;179.0;36.82;18.73;55.73;51.91;11;F-C;84.0;245.0;none;1985-06-20;;SRB;W;0.0
millean01;1.0;231.14;68.71;9.43;8.29;3.71;12.86;10;F;81.0;225.0;Michigan State;1971-10-22;MI;USA;B;0.0
millean02;1.07;2529.93;301.57;533.71;99.36;14.43;196.14;14;G;74.0;200.0;Utah;1976-03-19;CA;USA;B;1.0
millebr01;1.12;1533.81;387.44;154.38;39.88;37.0;85.44;16;C;83.0;244.0;Purdue;1976-04-12;IN;USA;W;0.0
milleja01;1.5;207.5;34.17;7.83;0.0;0.0;16.67;6;F;77.0;205.0;Notre Dame;1943-07-19;MO;USA;W;0.0
millela01;1.22;1660.11;270.44;128.33;6.33;0.67;104.44;9;G-F;76.0;190.0;North Carolina;1946-04-04;PA;USA;W;0.0
millemi01;1.08;1844.85;294.62;179.23;38.23;16.31;107.38;13;F;80.0;211.0;Florida;1980-02-19;SD;USA;O;0.0
milleol01;1.1;1133.8;289.3;106.1;45.4;75.8;91.3;10;C-F;81.0;280.0;Arkansas;1970-04-06;TX;USA;B;0.0
millere01;1.0;2645.61;232.33;230.06;83.61;16.61;133.83;18;G-F;79.0;185.0;UCLA;1965-08-24;CA;USA;B;1.0
millsch01;1.0;1728.2;280.8;106.3;42.1;24.7;72.6;10;F;78.0;215.0;Arizona;1970-01-25;CA;USA;B;0.0
millspa01;1.0;2070.83;538.83;124.83;83.5;73.0;113.5;6;F;80.0;245.0;Louisiana Tech;1985-02-10;LA;USA;B;0.0
millspa02;1.0;360.67;27.0;51.0;12.33;0.67;30.67;3;G;72.0;175.0;St. Mary's;1988-08-11;;AUS;B;0.0
millste01;1.08;1368.5;306.67;74.25;33.08;24.67;70.92;12;F;82.0;230.0;Michigan;1967-12-21;MI;USA;B;0.0
minerha01;1.0;937.0;108.0;61.25;20.0;6.75;69.5;4;G;77.0;210.0;USC;1971-05-05;CA;USA;B;0.0
mingya01;1.0;1976.88;562.0;96.12;23.62;115.0;163.88;8;C;89.0;296.0;none;1980-09-12;;CHN;O;1.0
minnidi01;1.4;760.2;73.4;169.0;39.2;2.2;71.6;5;G;75.0;180.0;Kentucky;1961-01-17;KY;USA;B;0.0
minorgr01;1.0;1028.8;148.2;76.8;31.2;9.2;45.0;5;G-F;78.0;210.0;Louisville;1971-09-18;GA;USA;B;0.0
mitchmi01;1.09;2230.64;386.0;91.82;48.18;36.36;118.18;11;F;79.0;215.0;Auburn;1956-01-01;GA;USA;B;1.0
mitchsa01;1.0;1712.08;285.46;83.77;42.15;23.15;64.46;13;F;78.0;210.0;Mercer (GA);1963-09-02;GA;USA;B;0.0
mixst01;1.13;1255.4;277.33;92.87;58.93;11.53;37.53;15;F;79.0;215.0;Toledo;1947-12-30;OH;USA;W;0.0
moblecu01;1.08;2301.0;241.83;167.92;73.17;26.08;126.67;12;G;76.0;190.0;Rhode Island;1974-09-01;PA;USA;B;0.0
mobleer01;1.25;392.5;87.75;14.25;6.75;15.25;25.75;4;C;83.0;235.0;Pittsburgh;1970-02-01;NY;USA;B;0.0
moedo01;1.0;2416.2;512.0;239.4;0.0;0.0;188.0;5;F-G;77.0;215.0;North Carolina;1938-09-21;NY;USA;W;1.0
mohamna01;1.26;762.68;226.16;17.16;20.74;30.05;44.63;19;C;82.0;221.0;Kentucky;1977-09-05;IL;USA;B;0.0
moisoje01;1.43;198.86;56.43;5.43;6.43;9.71;14.86;7;F;82.0;232.0;UCLA;1978-06-15;;FRA;B;0.0
mokespa01;1.14;695.64;167.29;35.71;16.29;21.93;41.79;14;C-F;84.0;250.0;Kansas;1957-01-03;WA;USA;W;0.0
moliswa01;1.33;203.33;64.0;13.67;0.0;0.0;8.67;3;F;80.0;230.0;Lewis;1943-04-17;IL;USA;W;0.0
moncrsi01;1.0;2104.55;325.0;253.91;84.0;20.73;141.0;11;G;75.0;180.0;Arkansas;1957-09-21;AR;USA;B;1.0
moneyer01;1.25;1353.38;111.75;202.88;65.5;7.75;89.0;8;G;72.0;170.0;Arizona;1955-02-06;MI;USA;B;0.0
monroea01;1.07;2116.86;199.71;256.71;33.79;8.64;21.79;14;G;75.0;185.0;Winston-Salem State;1944-11-21;PA;USA;B;1.0
montrer01;1.27;770.91;196.27;18.82;11.09;25.0;36.82;11;C;84.0;270.0;North Carolina;1971-09-23;IN;USA;W;0.0
moonja01;1.29;921.86;175.29;41.57;32.71;33.71;21.0;7;F;80.0;205.0;Meridian CC;1980-06-13;AL;USA;B;0.0
moorege01;1.12;1472.5;545.0;81.0;3.75;7.25;144.75;8;C-F;81.0;225.0;St. Louis;1945-07-29;MO;USA;B;0.0
mooreja01;1.0;392.67;112.67;22.33;0.0;0.0;0.0;3;F;77.0;180.0;LaSalle;1932-09-24;;;B;0.0
moorejo01;1.0;1491.11;171.78;429.44;113.0;12.89;128.89;10;G;73.0;175.0;Texas;1958-03-03;PA;USA;B;0.0
moorelo01;1.0;706.0;75.67;105.33;29.67;6.33;53.0;3;G;73.0;170.0;West Virginia;1957-05-05;SC;USA;B;0.0
mooremi01;1.2;683.07;146.33;27.27;11.93;20.27;35.8;16;C;83.0;225.0;Nebraska;1975-11-04;SC;USA;B;0.0
mooreot01;1.18;1535.73;506.82;96.36;16.91;31.09;0.0;11;C-F;83.0;205.0;Pan American;1946-08-27;FL;USA;B;0.0
mooretr01;1.0;345.8;36.6;24.2;12.4;1.6;19.6;5;G-F;76.0;200.0;Tulsa;1965-12-28;OK;USA;B;0.0
morelja01;1.0;1702.12;427.12;117.12;0.0;0.0;55.88;8;F-G;79.0;215.0;Louisiana Tech;1938-03-11;LA;USA;W;0.0
morriad01;1.25;819.75;85.5;55.5;10.0;3.0;43.0;4;F;80.0;205.0;Gonzaga;1984-07-19;WY;USA;W;0.0
morrich01;1.0;1704.36;322.18;107.45;83.36;49.09;106.45;11;F;80.0;210.0;Auburn;1966-01-20;GA;USA;B;0.0
morrira01;1.0;109.25;26.0;1.75;3.25;1.75;7.5;4;F;83.0;260.0;Kentucky;1986-01-02;TX;USA;B;0.0
morrire01;1.0;738.67;274.0;45.0;0.0;0.0;0.0;3;F-C;80.0;215.0;Idaho;1932-04-26;WA;USA;W;0.0
morrite01;1.0;644.67;125.67;31.0;11.67;16.33;27.0;3;F;81.0;221.0;Maryland;1979-01-11;MD;USA;B;0.0
morroan01;1.0;1757.5;189.25;78.25;41.5;11.0;65.0;4;G;77.0;210.0;Georgia Tech;1985-09-27;NC;USA;B;0.0
mortojo01;1.25;469.75;40.25;85.5;23.0;5.75;46.5;4;G;75.0;180.0;Seton Hall;1967-05-18;NY;USA;B;0.0
mosspe01;1.33;570.0;70.0;66.0;32.67;6.0;45.33;3;G;74.0;185.0;Northeastern;1958-11-11;AZ;USA;B;0.0
motenla01;1.0;604.67;60.33;60.67;25.67;10.67;42.0;3;G;76.0;185.0;Syracuse;1972-03-25;DC;USA;B;0.0
mountri01;1.17;1064.33;79.17;112.67;9.17;1.33;71.33;6;G;75.0;175.0;Purdue;1947-01-05;IN;USA;W;0.0
mournal01;1.06;1623.56;446.06;59.12;25.88;147.25;138.06;16;C;82.0;240.0;Georgetown;1970-02-08;VA;USA;B;0.0
mozgoti01;1.33;403.67;100.0;12.33;10.0;22.33;29.33;3;C;85.0;250.0;none;1986-07-16;;RUS;W;0.0
mueller01;1.33;813.83;175.0;73.42;0.0;0.0;2.08;12;C-F;80.0;230.0;San Francisco;1944-03-12;CA;USA;W;0.0
mulleby01;1.0;534.67;120.33;19.33;8.33;18.33;28.67;3;C;84.0;275.0;Ohio State;1989-02-14;OH;USA;W;0.0
mullich01;1.0;2010.19;252.12;215.62;95.62;34.31;144.69;16;F-G;78.0;200.0;St. John's (NY);1963-07-30;NY;USA;W;1.0
mullije01;1.0;2047.83;285.58;251.92;11.67;3.08;0.0;12;G-F;76.0;190.0;Duke;1942-03-18;NY;USA;W;1.0
murdoer01;1.1;1188.2;126.1;246.7;83.0;6.9;99.1;10;G;73.0;190.0;Providence;1968-06-14;NJ;USA;B;0.0
muresgh01;1.0;1345.6;391.4;30.0;34.2;91.0;89.0;6;C;91.0;303.0;Cluj University (ROM);1971-02-14;;ROM;W;0.0
murphca01;1.0;2354.38;161.77;338.62;89.62;3.92;63.23;13;G;69.0;165.0;Niagara;1948-05-09;CT;USA;B;1.0
murphja01;1.0;109.0;27.75;3.25;2.0;1.75;6.0;4;F;81.0;220.0;Boston College;1962-06-26;CT;USA;W;0.0
murphto01;1.0;812.2;188.0;36.4;22.6;17.6;22.4;6;C-F;81.0;220.0;California-Irvine;1963-12-24;CA;USA;W;0.0
murphtr01;1.15;1513.15;435.77;83.15;36.0;22.15;67.62;13;F;83.0;245.0;Notre Dame;1980-05-02;NJ;USA;W;0.0
murrake01;1.0;528.0;65.0;56.0;0.0;0.0;0.0;5;G-F;74.0;190.0;St. Bonaventure;1928-04-20;NJ;USA;W;0.0
murrala01;1.0;1679.73;275.73;88.91;62.18;29.0;109.73;11;F-G;79.0;236.0;California;1973-04-20;CA;USA;B;0.0
murraro01;1.33;923.33;83.92;91.33;33.67;8.33;61.83;12;G;76.0;190.0;Shaw;1979-07-29;PA;USA;B;0.0
murratr01;1.14;864.43;117.79;36.29;25.79;11.5;43.07;14;F;79.0;225.0;UCLA;1971-07-25;CA;USA;B;0.0
murredo01;1.14;640.86;222.14;32.29;0.0;0.0;0.0;7;F-C;80.0;215.0;Detroit;1943-09-07;MI;USA;B;0.0
murrewi01;1.25;1686.75;413.75;58.25;0.0;0.0;96.75;4;F;78.0;225.0;Kansas State;1941-09-13;OK;USA;B;0.0
mustaje01;1.0;475.5;113.0;24.75;13.75;11.5;36.0;4;F-C;82.0;238.0;Maryland;1969-10-28;NC;USA;B;0.0
mutomdi01;1.05;1936.26;650.47;65.26;26.0;173.11;114.37;19;C;86.0;245.0;Georgetown;1966-06-25;;ZAI;B;0.0
muursma01;1.33;317.0;60.33;16.67;13.67;8.33;15.67;3;F;81.0;235.0;none;1974-09-26;;EST;W;0.0
myerspe01;1.25;503.25;55.92;67.25;21.92;6.33;38.75;12;G-F;78.0;180.0;Arkansas-Little Rock;1963-09-15;AL;USA;B;0.0
nachbbo01;1.25;704.12;104.62;35.38;16.88;10.38;35.0;8;F;81.0;221.0;none;1980-07-03;;SLV;W;0.0
nailole01;1.38;727.38;117.0;37.25;16.62;6.62;40.0;8;F;80.0;234.0;Texas Christian;1975-02-22;IN;USA;B;0.0
najered01;1.14;801.0;165.0;35.21;32.0;16.57;28.86;14;F;80.0;234.0;Oklahoma;1976-07-11;;MEX;W;0.0
nancela01;1.07;2192.64;525.14;170.93;62.29;144.71;122.21;14;F-C;82.0;205.0;Clemson;1959-02-12;SC;USA;B;1.0
nashbo01;1.0;546.4;107.6;31.8;12.6;9.0;29.0;5;F;80.0;195.0;Hawaii;1950-08-24;CT;USA;B;0.0
nashco01;1.33;381.0;91.0;21.67;0.0;0.0;16.33;3;F;77.0;215.0;Kentucky;1942-07-24;NJ;USA;W;0.0
nashst01;1.0;2258.06;216.94;619.69;53.88;5.94;207.56;16;G;75.0;195.0;Santa Clara;1974-02-07;;SAF;W;1.0
natersw01;1.15;1595.85;641.54;95.0;28.0;32.85;118.23;13;C;83.0;240.0;UCLA;1950-01-14;;HOL;W;0.0
nattca01;1.15;1447.54;313.08;100.46;40.38;14.69;96.62;13;F;78.0;220.0;Northeast Louisiana;1957-01-08;LA;USA;B;0.0
nattke01;1.0;124.0;13.0;12.67;3.67;0.33;11.67;4;G;75.0;185.0;Northeast Louisiana;1958-10-05;LA;USA;B;0.0
naullwi01;1.17;1718.33;542.33;92.83;0.0;0.0;0.0;12;F-C;78.0;225.0;UCLA;1934-10-07;TX;USA;B;0.0
ndiayma02;1.2;170.2;44.8;1.6;3.4;12.6;7.8;6;C;84.0;245.0;Auburn;1975-06-16;;SEN;B;0.0
nealcr01;1.33;208.33;15.0;51.67;9.33;1.33;24.33;3;G;77.0;165.0;Georgia Tech;1964-02-16;IN;USA;W;0.0
nealll01;1.0;1573.57;481.43;90.29;25.43;46.29;14.57;7;C-F;79.0;225.0;Tennessee State;1950-12-10;GA;USA;B;0.0
nealyed01;1.17;566.0;149.92;32.67;21.33;4.25;18.83;12;F;79.0;238.0;Kansas State;1960-02-19;KS;USA;W;0.0
nelsodo01;1.0;1548.93;370.86;109.0;4.64;2.5;0.0;14;F;78.0;210.0;Iowa;1940-05-15;MI;USA;W;0.0
nelsoja01;1.0;1860.5;199.75;326.5;62.0;4.25;142.62;8;G;72.0;190.0;St. Joseph's;1982-02-09;PA;USA;B;0.0
nelsolo01;1.17;824.5;87.83;72.67;33.67;3.5;8.0;6;G;75.0;190.0;Washington;1951-05-28;CA;USA;B;0.0
nesbyty01;1.2;1331.6;188.2;74.0;52.8;18.6;53.8;5;F;78.0;225.0;UNLV;1976-01-31;IL;USA;B;0.0
nestera01;1.0;1498.42;345.25;69.67;27.5;77.92;62.33;12;C;84.0;248.0;none;1976-05-30;;SLV;W;0.0
netolbo01;1.1;2055.4;551.8;84.8;3.7;5.2;118.2;10;F-C;81.0;220.0;Drake;1942-08-02;CA;USA;W;0.0
neumajo01;1.36;953.18;112.18;122.27;20.55;6.73;100.91;11;G-F;78.0;200.0;Mississippi;1951-09-11;TN;USA;W;0.0
neumapa01;1.14;1586.14;188.29;207.57;0.0;0.0;0.0;7;G;73.0;175.0;Stanford;1938-01-30;CA;USA;W;0.0
nevitch01;1.1;82.6;23.9;1.9;1.8;11.1;8.0;10;C;89.0;217.0;North Carolina State;1959-06-13;CO;USA;W;0.0
newbiiv01;1.0;476.67;118.0;16.67;16.67;9.67;23.67;3;F-C;81.0;245.0;Georgia Tech;1970-12-12;MO;USA;B;0.0
newblir01;1.3;765.0;111.4;34.2;20.4;10.5;28.9;10;F;79.0;220.0;Miami (OH);1975-01-20;MI;USA;B;0.0
newlimi01;1.0;2234.0;226.73;305.82;63.82;5.27;79.82;11;G-F;76.0;200.0;Utah;1949-01-02;OR;USA;W;1.0
newmada01;1.0;742.67;226.0;42.67;0.0;0.0;13.67;3;C;84.0;240.0;Columbia;1946-09-11;NY;USA;W;0.0
newmajo01;1.06;1672.65;149.18;99.29;62.59;14.47;97.41;17;F-G;79.0;190.0;Richmond;1963-11-28;VA;USA;B;0.0
nichode01;1.5;15.5;1.75;0.5;0.0;1.0;1.0;4;F;80.0;216.0;Syracuse;1984-09-04;MA;USA;B;0.0
nichoja01;1.0;1819.2;473.4;129.6;0.0;0.0;0.0;11;C-F;79.0;222.0;Washington;1926-04-09;;;W;0.0
nicksca01;1.25;644.75;74.25;62.25;33.0;1.75;57.0;4;G;73.0;175.0;Indiana State;1958-10-06;IL;USA;B;0.0
niemari01;1.33;487.0;179.83;26.33;0.0;0.0;37.5;6;C;84.0;245.0;St. Louis;1946-07-02;MO;USA;W;0.0
nimphku01;1.2;1144.1;247.4;68.1;19.1;69.6;55.9;10;C-F;82.0;218.0;Arizona State;1958-03-13;WI;USA;W;0.0
